EVENT,BOUT,ROUND,FIGHTER,KD,SIG.STR. %,TD %,SUB.ATT,REV.,CTRL,sig_str_attempt,sig_str_land,total_str_attempt,total_str_land,touchdown_attempt,takedown_land,total_leg_attempt,total_leg_land,total_distance_strike_attempt,total_distance_strike_land,total_body_attempt,total_body_land,total_clinch_attempt,total_clinch_land,total_ground_attempt,total_ground_land,total_head_attempt,total_head_land,weight_class,gender,is_title_bout,DATE,LOCATION
ufc 91: couture vs lesnar,dustin hazelett vs. tamdan mccrory,Round 1,tamdan mccrory,0.0,0.53,0.0,0.0,0.0,74.0,15.0,28.0,15.0,28.0,0.0,0.0,5.0,5.0,11.0,21.0,4.0,5.0,4.0,7.0,0.0,0.0,6.0,18.0,welterweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,gabriel gonzaga vs. josh hendricks,Round 1,gabriel gonzaga,1.0,0.7,0.0,0.0,0.0,4.0,12.0,17.0,12.0,17.0,0.0,0.0,0.0,0.0,3.0,7.0,5.0,6.0,7.0,8.0,2.0,2.0,7.0,11.0,heavyweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,gabriel gonzaga vs. josh hendricks,Round 1,josh hendricks,0.0,0.2,0.0,0.0,0.0,0.0,1.0,5.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,5.0,heavyweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,demian maia vs. nate quarry,Round 1,demian maia,0.0,0.5,0.5,1.0,0.0,105.0,2.0,4.0,22.0,32.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,middleweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,demian maia vs. nate quarry,Round 1,nate quarry,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,middleweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,aaron riley vs. jorge gurgel,Round 1,aaron riley,0.0,0.49,0.0,0.0,0.0,0.0,33.0,67.0,33.0,67.0,0.0,0.0,6.0,11.0,30.0,63.0,11.0,12.0,3.0,4.0,0.0,0.0,16.0,44.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,aaron riley vs. jorge gurgel,Round 2,aaron riley,0.0,0.41,1.0,0.0,0.0,66.0,32.0,78.0,42.0,89.0,1.0,1.0,7.0,9.0,23.0,61.0,1.0,5.0,3.0,8.0,6.0,9.0,24.0,64.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,aaron riley vs. jorge gurgel,Round 3,aaron riley,0.0,0.42,0.0,0.0,0.0,81.0,33.0,77.0,58.0,105.0,0.0,0.0,1.0,3.0,16.0,57.0,9.0,10.0,15.0,17.0,2.0,3.0,23.0,64.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,aaron riley vs. jorge gurgel,Round 1,jorge gurgel,0.0,0.34,0.0,0.0,0.0,0.0,31.0,91.0,33.0,93.0,0.0,0.0,0.0,1.0,26.0,80.0,8.0,10.0,5.0,11.0,0.0,0.0,23.0,80.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,aaron riley vs. jorge gurgel,Round 2,jorge gurgel,0.0,0.37,1.0,0.0,0.0,12.0,23.0,61.0,35.0,73.0,1.0,1.0,2.0,3.0,18.0,54.0,5.0,8.0,5.0,7.0,0.0,0.0,16.0,50.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,aaron riley vs. jorge gurgel,Round 3,jorge gurgel,0.0,0.34,0.0,0.0,0.0,0.0,16.0,47.0,23.0,54.0,0.0,3.0,1.0,3.0,12.0,40.0,8.0,8.0,4.0,7.0,0.0,0.0,7.0,36.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,jeremy stephens vs. rafael dos anjos,Round 1,jeremy stephens,0.0,0.26,0.0,0.0,1.0,32.0,4.0,15.0,6.0,17.0,0.0,0.0,1.0,1.0,3.0,14.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,12.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,jeremy stephens vs. rafael dos anjos,Round 2,jeremy stephens,0.0,0.5,0.0,0.0,1.0,108.0,12.0,24.0,21.0,36.0,0.0,0.0,2.0,2.0,4.0,9.0,3.0,4.0,0.0,0.0,8.0,15.0,7.0,18.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,jeremy stephens vs. rafael dos anjos,Round 3,jeremy stephens,1.0,0.85,0.0,0.0,0.0,2.0,6.0,7.0,6.0,7.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,6.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,jeremy stephens vs. rafael dos anjos,Round 1,rafael dos anjos,0.0,0.66,0.5,1.0,0.0,210.0,4.0,6.0,22.0,24.0,2.0,4.0,3.0,4.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,jeremy stephens vs. rafael dos anjos,Round 2,rafael dos anjos,0.0,0.4,1.0,1.0,0.0,99.0,4.0,10.0,14.0,22.0,2.0,2.0,1.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,jeremy stephens vs. rafael dos anjos,Round 3,rafael dos anjos,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,mark bocek vs. alvin robinson,Round 1,mark bocek,0.0,0.47,0.0,1.0,1.0,260.0,9.0,19.0,42.0,53.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,8.0,16.0,6.0,16.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,mark bocek vs. alvin robinson,Round 2,mark bocek,0.0,0.33,0.0,4.0,1.0,254.0,3.0,9.0,39.0,53.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,3.0,6.0,1.0,7.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,mark bocek vs. alvin robinson,Round 3,mark bocek,0.0,0.56,1.0,1.0,0.0,185.0,9.0,16.0,37.0,46.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,7.0,13.0,8.0,15.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,mark bocek vs. alvin robinson,Round 1,alvin robinson,0.0,0.5,0.0,0.0,1.0,21.0,1.0,2.0,18.0,20.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,mark bocek vs. alvin robinson,Round 2,alvin robinson,0.0,0.28,0.0,0.0,1.0,33.0,2.0,7.0,19.0,25.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,mark bocek vs. alvin robinson,Round 3,alvin robinson,0.0,0.4,0.0,0.0,0.0,0.0,2.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,lightweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,matt brown vs. ryan thomas,Round 1,matt brown,0.0,0.82,1.0,2.0,0.0,44.0,14.0,17.0,18.0,23.0,1.0,1.0,0.0,0.0,4.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,7.0,10.0,welterweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,matt brown vs. ryan thomas,Round 2,matt brown,0.0,0.16,0.0,1.0,0.0,1.0,1.0,6.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,welterweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,matt brown vs. ryan thomas,Round 1,ryan thomas,0.0,0.92,0.66,0.0,0.0,227.0,13.0,14.0,70.0,72.0,4.0,6.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,9.0,9.0,7.0,8.0,welterweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 91: couture vs lesnar,matt brown vs. ryan thomas,Round 2,ryan thomas,0.0,0.25,0.5,0.0,0.0,35.0,2.0,8.0,6.0,13.0,1.0,2.0,0.0,0.0,1.0,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,6.0,welterweight,0.0,0.0,2008-11-15,"las vegas, nevada, usa"
ufc 90: silva vs cote,anderson silva vs. patrick cote,Round 1,anderson silva,0.0,0.66,0.0,0.0,0.0,0.0,12.0,18.0,12.0,18.0,0.0,0.0,4.0,4.0,11.0,15.0,4.0,4.0,1.0,3.0,0.0,0.0,4.0,10.0,middleweight,0.0,1.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,anderson silva vs. patrick cote,Round 2,anderson silva,0.0,0.78,1.0,0.0,0.0,94.0,15.0,19.0,18.0,25.0,1.0,1.0,5.0,5.0,8.0,11.0,5.0,6.0,6.0,7.0,1.0,1.0,5.0,8.0,middleweight,0.0,1.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,anderson silva vs. patrick cote,Round 3,anderson silva,0.0,0.66,0.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,middleweight,0.0,1.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,anderson silva vs. patrick cote,Round 1,patrick cote,0.0,0.3,0.0,0.0,0.0,0.0,9.0,30.0,9.0,30.0,0.0,0.0,7.0,14.0,9.0,29.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,15.0,middleweight,0.0,1.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,anderson silva vs. patrick cote,Round 2,patrick cote,0.0,0.35,0.0,0.0,0.0,28.0,6.0,17.0,8.0,19.0,0.0,3.0,3.0,5.0,3.0,12.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,11.0,middleweight,0.0,1.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,anderson silva vs. patrick cote,Round 3,patrick cote,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,middleweight,0.0,1.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,thiago alves vs. josh koscheck,Round 1,thiago alves,1.0,0.42,0.0,0.0,0.0,3.0,22.0,52.0,26.0,56.0,0.0,2.0,12.0,14.0,19.0,48.0,0.0,1.0,1.0,2.0,2.0,2.0,10.0,37.0,welterweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,thiago alves vs. josh koscheck,Round 2,thiago alves,0.0,0.38,0.0,0.0,0.0,1.0,18.0,47.0,21.0,50.0,0.0,0.0,7.0,10.0,17.0,43.0,2.0,3.0,1.0,4.0,0.0,0.0,9.0,34.0,welterweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,thiago alves vs. josh koscheck,Round 3,thiago alves,1.0,0.48,0.0,0.0,0.0,13.0,40.0,82.0,40.0,82.0,0.0,0.0,16.0,19.0,32.0,71.0,0.0,0.0,8.0,11.0,0.0,0.0,24.0,63.0,welterweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,thiago alves vs. josh koscheck,Round 1,josh koscheck,0.0,0.25,0.0,0.0,0.0,31.0,12.0,48.0,12.0,48.0,0.0,1.0,1.0,1.0,11.0,46.0,4.0,7.0,1.0,2.0,0.0,0.0,7.0,40.0,welterweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,thiago alves vs. josh koscheck,Round 2,josh koscheck,0.0,0.37,0.0,0.0,0.0,100.0,13.0,35.0,20.0,42.0,0.0,2.0,2.0,2.0,11.0,33.0,4.0,6.0,2.0,2.0,0.0,0.0,7.0,27.0,welterweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,thiago alves vs. josh koscheck,Round 3,josh koscheck,0.0,0.31,0.0,0.0,0.0,27.0,14.0,45.0,14.0,45.0,0.0,2.0,2.0,2.0,12.0,42.0,1.0,4.0,2.0,3.0,0.0,0.0,11.0,39.0,welterweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,gray maynard vs. rich clementi,Round 1,gray maynard,0.0,0.33,0.5,0.0,0.0,85.0,13.0,39.0,28.0,55.0,1.0,2.0,0.0,0.0,10.0,33.0,3.0,4.0,1.0,1.0,2.0,5.0,10.0,35.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,gray maynard vs. rich clementi,Round 2,gray maynard,0.0,0.29,0.66,1.0,0.0,229.0,5.0,17.0,13.0,28.0,2.0,3.0,0.0,0.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,16.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,gray maynard vs. rich clementi,Round 3,gray maynard,0.0,0.8,1.0,1.0,0.0,267.0,4.0,5.0,25.0,28.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,gray maynard vs. rich clementi,Round 1,rich clementi,0.0,0.25,0.0,0.0,0.0,0.0,6.0,24.0,10.0,28.0,0.0,0.0,3.0,3.0,4.0,21.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,21.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,gray maynard vs. rich clementi,Round 2,rich clementi,0.0,0.07,0.0,0.0,0.0,8.0,1.0,14.0,7.0,21.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,gray maynard vs. rich clementi,Round 3,rich clementi,0.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,junior dos santos vs. fabricio werdum,Round 1,junior dos santos,1.0,0.63,0.0,0.0,0.0,3.0,7.0,11.0,7.0,11.0,0.0,0.0,1.0,1.0,3.0,7.0,1.0,3.0,0.0,0.0,4.0,4.0,5.0,7.0,heavyweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,junior dos santos vs. fabricio werdum,Round 1,fabricio werdum,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,heavyweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,sean sherk vs. tyson griffin,Round 1,sean sherk,0.0,0.43,0.4,0.0,0.0,133.0,23.0,53.0,27.0,57.0,2.0,5.0,3.0,3.0,17.0,46.0,4.0,4.0,6.0,7.0,0.0,0.0,16.0,46.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,sean sherk vs. tyson griffin,Round 2,sean sherk,0.0,0.37,0.5,0.0,0.0,18.0,33.0,88.0,37.0,92.0,1.0,2.0,5.0,6.0,27.0,77.0,1.0,1.0,6.0,11.0,0.0,0.0,27.0,81.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,sean sherk vs. tyson griffin,Round 3,sean sherk,0.0,0.32,0.0,0.0,0.0,0.0,36.0,112.0,39.0,115.0,0.0,0.0,7.0,7.0,34.0,107.0,6.0,6.0,2.0,5.0,0.0,0.0,23.0,99.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,sean sherk vs. tyson griffin,Round 1,tyson griffin,0.0,0.4,0.0,0.0,0.0,0.0,22.0,55.0,47.0,80.0,0.0,1.0,3.0,3.0,18.0,48.0,7.0,7.0,4.0,7.0,0.0,0.0,12.0,45.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,sean sherk vs. tyson griffin,Round 2,tyson griffin,0.0,0.28,0.0,0.0,0.0,0.0,26.0,92.0,29.0,95.0,0.0,1.0,2.0,5.0,24.0,89.0,5.0,9.0,2.0,3.0,0.0,0.0,19.0,78.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,sean sherk vs. tyson griffin,Round 3,tyson griffin,0.0,0.27,0.0,0.0,0.0,0.0,26.0,93.0,26.0,93.0,0.0,0.0,3.0,3.0,25.0,92.0,4.0,5.0,1.0,1.0,0.0,0.0,19.0,85.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,thales leites vs. drew mcfedries,Round 1,thales leites,0.0,0.0,0.5,1.0,0.0,63.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,middleweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,thales leites vs. drew mcfedries,Round 1,drew mcfedries,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,middleweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,spencer fisher vs. shannon gugerty,Round 1,spencer fisher,1.0,0.63,0.0,0.0,0.0,13.0,14.0,22.0,25.0,33.0,0.0,0.0,2.0,2.0,5.0,8.0,3.0,6.0,7.0,10.0,2.0,4.0,9.0,14.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,spencer fisher vs. shannon gugerty,Round 2,spencer fisher,0.0,0.56,0.0,0.0,0.0,147.0,14.0,25.0,28.0,39.0,0.0,2.0,5.0,5.0,5.0,14.0,5.0,5.0,9.0,11.0,0.0,0.0,4.0,15.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,spencer fisher vs. shannon gugerty,Round 3,spencer fisher,0.0,0.28,0.0,2.0,1.0,8.0,2.0,7.0,23.0,29.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,2.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,spencer fisher vs. shannon gugerty,Round 1,shannon gugerty,0.0,0.83,0.12,0.0,0.0,205.0,10.0,12.0,21.0,24.0,1.0,8.0,6.0,6.0,5.0,7.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,spencer fisher vs. shannon gugerty,Round 2,shannon gugerty,0.0,0.5,0.0,1.0,0.0,5.0,14.0,28.0,23.0,37.0,0.0,2.0,4.0,4.0,7.0,18.0,6.0,7.0,7.0,10.0,0.0,0.0,4.0,17.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,spencer fisher vs. shannon gugerty,Round 3,shannon gugerty,0.0,0.66,0.33,0.0,0.0,169.0,4.0,6.0,10.0,12.0,1.0,3.0,1.0,1.0,4.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,dan miller vs. matt horwich,Round 1,dan miller,0.0,0.62,0.75,0.0,0.0,203.0,17.0,27.0,34.0,44.0,3.0,4.0,1.0,1.0,5.0,10.0,2.0,2.0,5.0,5.0,7.0,12.0,14.0,24.0,middleweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,dan miller vs. matt horwich,Round 2,dan miller,0.0,0.85,1.0,0.0,0.0,131.0,6.0,7.0,24.0,26.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,6.0,middleweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,dan miller vs. matt horwich,Round 3,dan miller,0.0,0.53,1.0,0.0,0.0,293.0,8.0,15.0,84.0,95.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,15.0,7.0,14.0,middleweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,dan miller vs. matt horwich,Round 1,matt horwich,0.0,0.63,0.0,1.0,1.0,63.0,7.0,11.0,32.0,36.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,8.0,middleweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,dan miller vs. matt horwich,Round 2,matt horwich,0.0,0.75,0.0,3.0,1.0,159.0,6.0,8.0,23.0,25.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,5.0,5.0,4.0,6.0,middleweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,dan miller vs. matt horwich,Round 3,matt horwich,0.0,0.4,0.0,1.0,0.0,0.0,2.0,5.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,5.0,middleweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,hermes franca vs. marcus aurelio,Round 1,hermes franca,0.0,0.4,0.0,0.0,0.0,0.0,18.0,45.0,18.0,45.0,0.0,0.0,12.0,18.0,18.0,45.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,25.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,hermes franca vs. marcus aurelio,Round 2,hermes franca,0.0,0.51,0.0,0.0,0.0,0.0,23.0,45.0,23.0,45.0,0.0,0.0,15.0,19.0,23.0,44.0,0.0,2.0,0.0,1.0,0.0,0.0,8.0,24.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,hermes franca vs. marcus aurelio,Round 3,hermes franca,0.0,0.59,0.0,0.0,0.0,2.0,19.0,32.0,24.0,37.0,0.0,0.0,8.0,10.0,19.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,hermes franca vs. marcus aurelio,Round 1,marcus aurelio,0.0,0.37,0.0,0.0,0.0,0.0,18.0,48.0,18.0,48.0,0.0,0.0,1.0,1.0,18.0,48.0,2.0,3.0,0.0,0.0,0.0,0.0,15.0,44.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,hermes franca vs. marcus aurelio,Round 2,marcus aurelio,0.0,0.45,0.0,0.0,0.0,0.0,16.0,35.0,16.0,35.0,0.0,1.0,3.0,3.0,16.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,32.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,hermes franca vs. marcus aurelio,Round 3,marcus aurelio,0.0,0.28,0.12,0.0,0.0,110.0,6.0,21.0,21.0,37.0,1.0,8.0,0.0,0.0,3.0,18.0,0.0,0.0,1.0,1.0,2.0,2.0,6.0,21.0,lightweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,pete sell vs. joshua burkman,Round 1,pete sell,0.0,0.6,0.0,0.0,0.0,6.0,3.0,5.0,14.0,16.0,0.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,welterweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,pete sell vs. joshua burkman,Round 2,pete sell,0.0,0.47,0.0,0.0,0.0,12.0,30.0,63.0,31.0,64.0,0.0,3.0,1.0,1.0,29.0,62.0,5.0,6.0,1.0,1.0,0.0,0.0,24.0,56.0,welterweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,pete sell vs. joshua burkman,Round 3,pete sell,0.0,0.58,0.25,1.0,0.0,64.0,32.0,55.0,43.0,66.0,1.0,4.0,1.0,1.0,30.0,52.0,5.0,5.0,2.0,3.0,0.0,0.0,26.0,49.0,welterweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,pete sell vs. joshua burkman,Round 1,joshua burkman,0.0,0.78,1.0,0.0,0.0,207.0,22.0,28.0,30.0,37.0,3.0,3.0,2.0,2.0,3.0,7.0,5.0,5.0,6.0,8.0,13.0,13.0,15.0,21.0,welterweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,pete sell vs. joshua burkman,Round 2,joshua burkman,0.0,0.21,0.5,0.0,0.0,25.0,9.0,42.0,9.0,42.0,1.0,2.0,0.0,0.0,9.0,41.0,1.0,3.0,0.0,1.0,0.0,0.0,8.0,39.0,welterweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 90: silva vs cote,pete sell vs. joshua burkman,Round 3,joshua burkman,0.0,0.45,0.0,0.0,0.0,0.0,19.0,42.0,19.0,42.0,0.0,1.0,3.0,3.0,16.0,37.0,2.0,2.0,3.0,5.0,0.0,0.0,14.0,37.0,welterweight,0.0,0.0,2008-10-25,"rosemont, illinois, usa"
ufc 89: bisping vs leben,michael bisping vs. chris leben,Round 1,michael bisping,0.0,0.39,0.33,0.0,0.0,19.0,20.0,51.0,22.0,53.0,1.0,3.0,0.0,1.0,16.0,40.0,7.0,11.0,4.0,11.0,0.0,0.0,13.0,39.0,middleweight,0.0,0.0,2008-10-18,"birmingham, england, united kingdom"
