EVENT,BOUT,ROUND,TIME,FIGHTER_1,FIGHTER_2,Total_Rounds_Format,Main_round_time_Format,Num_overtime_rounds_Format,Overtime_round_time_Format,gender,is_title_bout,weight_class,fighter_1_result,fighter_2_result,method_label,weightclass_numeric,DATE,LOCATION,total_time_seconds
ufc fight night: cannonier vs. gastelum,alexandre pantoja vs. brandon royval,2,106,alexandre pantoja,brandon royval,3.0,5.0,0.0,0.0,0,0,flyweight,1,0,1,1,2021-08-21,"las vegas, nevada, usa",406.0
ufc fight night: cannonier vs. gastelum,austin lingo vs. luis saldana,3,300,austin lingo,luis saldana,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2021-08-21,"las vegas, nevada, usa",900.0
ufc fight night: cannonier vs. gastelum,brian kelleher vs. domingo pilarte,3,300,brian kelleher,domingo pilarte,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2021-08-21,"las vegas, nevada, usa",900.0
ufc fight night: cannonier vs. gastelum,bea malecki vs. josiane nunes,1,294,bea malecki,josiane nunes,3.0,5.0,0.0,0.0,1,0,bantamweight,0,1,0,2,2021-08-21,"las vegas, nevada, usa",294.0
ufc fight night: cannonier vs. gastelum,william knight vs. fabio cherant,1,238,william knight,fabio cherant,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,0,7,2021-08-21,"las vegas, nevada, usa",238.0
ufc fight night: cannonier vs. gastelum,roosevelt roberts vs. ignacio bahamondes,3,295,roosevelt roberts,ignacio bahamondes,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,0,4,2021-08-21,"las vegas, nevada, usa",895.0
ufc fight night: cannonier vs. gastelum,sasha palatnikov vs. ramiz brahimaj,1,153,sasha palatnikov,ramiz brahimaj,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,1,5,2021-08-21,"las vegas, nevada, usa",153.0
ufc 265: lewis vs. gane,derrick lewis vs. ciryl gane,3,251,derrick lewis,ciryl gane,5.0,5.0,0.0,0.0,0,1,heavyweight,0,1,0,8,2021-08-07,"houston, texas, usa",851.0
ufc 265: lewis vs. gane,jose aldo vs. pedro munhoz,3,300,jose aldo,pedro munhoz,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2021-08-07,"houston, texas, usa",900.0
ufc 265: lewis vs. gane,michael chiesa vs. vicente luque,1,205,michael chiesa,vicente luque,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,1,5,2021-08-07,"houston, texas, usa",205.0
ufc 265: lewis vs. gane,tecia torres vs. angela hill,3,300,tecia torres,angela hill,3.0,5.0,0.0,0.0,1,0,strawweight,1,0,2,0,2021-08-07,"houston, texas, usa",900.0
ufc 265: lewis vs. gane,song yadong vs. casey kenney,3,300,song yadong,casey kenney,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2021-08-07,"houston, texas, usa",900.0
ufc 265: lewis vs. gane,bobby green vs. rafael fiziev,3,300,bobby green,rafael fiziev,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2021-08-07,"houston, texas, usa",900.0
ufc 265: lewis vs. gane,vince morales vs. drako rodriguez,3,300,vince morales,drako rodriguez,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2021-08-07,"houston, texas, usa",900.0
ufc 265: lewis vs. gane,alonzo menifield vs. ed herman,3,300,alonzo menifield,ed herman,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,2,7,2021-08-07,"houston, texas, usa",900.0
ufc 265: lewis vs. gane,karolina kowalkiewicz vs. jessica penne,1,272,karolina kowalkiewicz,jessica penne,3.0,5.0,0.0,0.0,1,0,strawweight,0,1,1,0,2021-08-07,"houston, texas, usa",272.0
ufc 265: lewis vs. gane,manel kape vs. ode osbourne,1,284,manel kape,ode osbourne,3.0,5.0,0.0,0.0,0,0,flyweight,1,0,0,1,2021-08-07,"houston, texas, usa",284.0
ufc 265: lewis vs. gane,miles johns vs. anderson dos santos,3,76,miles johns,anderson dos santos,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,0,2,2021-08-07,"houston, texas, usa",676.0
ufc 265: lewis vs. gane,victoria leonardo vs. melissa gatto,2,300,victoria leonardo,melissa gatto,3.0,5.0,0.0,0.0,1,0,flyweight,0,1,0,1,2021-08-07,"houston, texas, usa",600.0
ufc 265: lewis vs. gane,johnny munoz vs. jamey simmons,2,155,johnny munoz,jamey simmons,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,1,2,2021-08-07,"houston, texas, usa",455.0
ufc fight night: hall vs. strickland,uriah hall vs. sean strickland,5,300,uriah hall,sean strickland,5.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2021-07-31,"las vegas, nevada, usa",1500.0
ufc fight night: hall vs. strickland,cheyanne vlismas vs. gloria de paula,1,60,cheyanne vlismas,gloria de paula,3.0,5.0,0.0,0.0,1,0,strawweight,1,0,0,0,2021-07-31,"las vegas, nevada, usa",60.0
ufc fight night: hall vs. strickland,niklas stolze vs. jared gooden,1,68,niklas stolze,jared gooden,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2021-07-31,"las vegas, nevada, usa",68.0
ufc fight night: hall vs. strickland,collin anglin vs. melsik baghdasaryan,2,110,collin anglin,melsik baghdasaryan,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,0,3,2021-07-31,"las vegas, nevada, usa",410.0
ufc fight night: hall vs. strickland,bryan barberena vs. jason witt,3,300,bryan barberena,jason witt,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2021-07-31,"las vegas, nevada, usa",900.0
ufc fight night: hall vs. strickland,chris gruetzemacher vs. rafa garcia,3,300,chris gruetzemacher,rafa garcia,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2021-07-31,"las vegas, nevada, usa",900.0
ufc fight night: hall vs. strickland,danny chavez vs. kai kamaka,3,300,danny chavez,kai kamaka,3.0,5.0,0.0,0.0,0,0,featherweight,4,4,2,3,2021-07-31,"las vegas, nevada, usa",900.0
ufc fight night: hall vs. strickland,jinh yu frey vs. ashley yoder,3,300,jinh yu frey,ashley yoder,3.0,5.0,0.0,0.0,1,0,strawweight,1,0,2,0,2021-07-31,"las vegas, nevada, usa",900.0
ufc fight night: hall vs. strickland,ryan benoit vs. zarrukh adashev,3,300,ryan benoit,zarrukh adashev,3.0,5.0,0.0,0.0,0,0,flyweight,0,1,2,1,2021-07-31,"las vegas, nevada, usa",900.0
ufc fight night: hall vs. strickland,phil rowe vs. orion cosce,2,261,phil rowe,orion cosce,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,0,5,2021-07-31,"las vegas, nevada, usa",561.0
ufc fight night: sandhagen vs. dillashaw,cory sandhagen vs. tj dillashaw,5,300,cory sandhagen,tj dillashaw,5.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2021-07-24,"las vegas, nevada, usa",1500.0
ufc fight night: sandhagen vs. dillashaw,kyler phillips vs. raulian paiva,3,300,kyler phillips,raulian paiva,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2021-07-24,"las vegas, nevada, usa",900.0
ufc fight night: sandhagen vs. dillashaw,darren elkins vs. darrick minner,2,228,darren elkins,darrick minner,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,0,3,2021-07-24,"las vegas, nevada, usa",528.0
ufc fight night: sandhagen vs. dillashaw,miranda maverick vs. maycee barber,3,300,miranda maverick,maycee barber,3.0,5.0,0.0,0.0,1,0,flyweight,0,1,2,1,2021-07-24,"las vegas, nevada, usa",900.0
ufc fight night: sandhagen vs. dillashaw,adrian yanez vs. randy costa,2,131,adrian yanez,randy costa,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,0,2,2021-07-24,"las vegas, nevada, usa",431.0
ufc fight night: sandhagen vs. dillashaw,punahele soriano vs. brendan allen,3,300,punahele soriano,brendan allen,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2021-07-24,"las vegas, nevada, usa",900.0
ufc fight night: sandhagen vs. dillashaw,nassourdine imavov vs. ian heinisch,2,189,nassourdine imavov,ian heinisch,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,0,6,2021-07-24,"las vegas, nevada, usa",489.0
ufc fight night: sandhagen vs. dillashaw,mickey gall vs. jordan williams,1,177,mickey gall,jordan williams,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,1,5,2021-07-24,"las vegas, nevada, usa",177.0
ufc fight night: sandhagen vs. dillashaw,julio arce vs. andre ewell,2,225,julio arce,andre ewell,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,0,2,2021-07-24,"las vegas, nevada, usa",525.0
ufc fight night: sandhagen vs. dillashaw,sijara eubanks vs. elise reed,1,229,sijara eubanks,elise reed,3.0,5.0,0.0,0.0,1,0,flyweight,1,0,0,1,2021-07-24,"las vegas, nevada, usa",229.0
ufc fight night: sandhagen vs. dillashaw,diana belbita vs. hannah goldy,3,300,diana belbita,hannah goldy,3.0,5.0,0.0,0.0,1,0,strawweight,1,0,2,0,2021-07-24,"las vegas, nevada, usa",900.0
ufc fight night: makhachev vs. moises,islam makhachev vs. thiago moises,4,158,islam makhachev,thiago moises,5.0,5.0,0.0,0.0,0,0,lightweight,1,0,1,4,2021-07-17,"las vegas, nevada, usa",1058.0
ufc fight night: makhachev vs. moises,marion reneau vs. miesha tate,3,113,marion reneau,miesha tate,3.0,5.0,0.0,0.0,1,0,bantamweight,0,1,0,2,2021-07-17,"las vegas, nevada, usa",713.0
ufc fight night: makhachev vs. moises,jeremy stephens vs. mateusz gamrot,1,65,jeremy stephens,mateusz gamrot,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,1,4,2021-07-17,"las vegas, nevada, usa",65.0
ufc fight night: makhachev vs. moises,rodolfo vieira vs. dustin stoltzfus,3,114,rodolfo vieira,dustin stoltzfus,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,1,6,2021-07-17,"las vegas, nevada, usa",714.0
ufc fight night: makhachev vs. moises,gabriel benitez vs. billy quarantillo,3,220,gabriel benitez,billy quarantillo,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,0,3,2021-07-17,"las vegas, nevada, usa",820.0
ufc fight night: makhachev vs. moises,daniel rodriguez vs. preston parsons,1,227,daniel rodriguez,preston parsons,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,0,5,2021-07-17,"las vegas, nevada, usa",227.0
ufc fight night: makhachev vs. moises,amanda lemos vs. montserrat conejo,1,35,amanda lemos,montserrat conejo,3.0,5.0,0.0,0.0,1,0,strawweight,1,0,0,0,2021-07-17,"las vegas, nevada, usa",35.0
ufc fight night: makhachev vs. moises,khalid taha vs. sergey morozov,3,300,khalid taha,sergey morozov,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2021-07-17,"las vegas, nevada, usa",900.0
ufc fight night: makhachev vs. moises,francisco figueiredo vs. malcolm gordon,3,300,francisco figueiredo,malcolm gordon,3.0,5.0,0.0,0.0,0,0,flyweight,0,1,2,1,2021-07-17,"las vegas, nevada, usa",900.0
ufc fight night: makhachev vs. moises,alan baudot vs. rodrigo nascimento,2,89,alan baudot,rodrigo nascimento,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,0,8,2021-07-17,"las vegas, nevada, usa",389.0
ufc 264: poirier vs. mcgregor 3,dustin poirier vs. conor mcgregor,1,300,dustin poirier,conor mcgregor,5.0,5.0,0.0,0.0,0,0,lightweight,1,0,0,4,2021-07-10,"las vegas, nevada, usa",300.0
ufc 264: poirier vs. mcgregor 3,gilbert burns vs. stephen thompson,3,300,gilbert burns,stephen thompson,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2021-07-10,"las vegas, nevada, usa",900.0
ufc 264: poirier vs. mcgregor 3,tai tuivasa vs. greg hardy,1,67,tai tuivasa,greg hardy,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,0,8,2021-07-10,"las vegas, nevada, usa",67.0
ufc 264: poirier vs. mcgregor 3,irene aldana vs. yana kunitskaya,1,275,irene aldana,yana kunitskaya,3.0,5.0,0.0,0.0,1,0,bantamweight,1,0,0,2,2021-07-10,"las vegas, nevada, usa",275.0
ufc 264: poirier vs. mcgregor 3,sean o'malley vs. kris moutinho,3,273,sean o'malley,kris moutinho,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,0,2,2021-07-10,"las vegas, nevada, usa",873.0
ufc 264: poirier vs. mcgregor 3,carlos condit vs. max griffin,3,300,carlos condit,max griffin,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2021-07-10,"las vegas, nevada, usa",900.0
ufc 264: poirier vs. mcgregor 3,niko price vs. michel pereira,3,300,niko price,michel pereira,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2021-07-10,"las vegas, nevada, usa",900.0
ufc 264: poirier vs. mcgregor 3,ryan hall vs. ilia topuria,1,287,ryan hall,ilia topuria,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,0,3,2021-07-10,"las vegas, nevada, usa",287.0
ufc 264: poirier vs. mcgregor 3,trevin giles vs. dricus du plessis,2,101,trevin giles,dricus du plessis,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,0,6,2021-07-10,"las vegas, nevada, usa",401.0
ufc 264: poirier vs. mcgregor 3,jennifer maia vs. jessica eye,3,300,jennifer maia,jessica eye,3.0,5.0,0.0,0.0,1,0,flyweight,1,0,2,1,2021-07-10,"las vegas, nevada, usa",900.0
ufc 264: poirier vs. mcgregor 3,omari akhmedov vs. brad tavares,3,300,omari akhmedov,brad tavares,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2021-07-10,"las vegas, nevada, usa",900.0
ufc 264: poirier vs. mcgregor 3,zhalgas zhumagulov vs. jerome rivera,1,122,zhalgas zhumagulov,jerome rivera,3.0,5.0,0.0,0.0,0,0,flyweight,1,0,1,1,2021-07-10,"las vegas, nevada, usa",122.0
ufc fight night: gane vs. volkov,ciryl gane vs. alexander volkov,5,300,ciryl gane,alexander volkov,5.0,5.0,0.0,0.0,0,0,heavyweight,1,0,2,8,2021-06-26,"las vegas, nevada, usa",1500.0
ufc fight night: gane vs. volkov,tanner boser vs. ovince saint preux,2,151,tanner boser,ovince saint preux,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,0,8,2021-06-26,"las vegas, nevada, usa",451.0
ufc fight night: gane vs. volkov,raoni barcelos vs. timur valiev,3,300,raoni barcelos,timur valiev,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2021-06-26,"las vegas, nevada, usa",900.0
ufc fight night: gane vs. volkov,andre fili vs. daniel pineda,2,46,andre fili,daniel pineda,3.0,5.0,0.0,0.0,0,0,featherweight,3,3,0,3,2021-06-26,"las vegas, nevada, usa",346.0
ufc fight night: gane vs. volkov,tim means vs. nicolas dalby,3,300,tim means,nicolas dalby,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2021-06-26,"las vegas, nevada, usa",900.0
ufc fight night: gane vs. volkov,renato moicano vs. jai herbert,2,274,renato moicano,jai herbert,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,1,4,2021-06-26,"las vegas, nevada, usa",574.0
ufc fight night: gane vs. volkov,kennedy nzechukwu vs. danilo marques,3,20,kennedy nzechukwu,danilo marques,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,0,7,2021-06-26,"las vegas, nevada, usa",620.0
ufc fight night: gane vs. volkov,shavkat rakhmonov vs. michel prazeres,2,130,shavkat rakhmonov,michel prazeres,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,1,5,2021-06-26,"las vegas, nevada, usa",430.0
ufc fight night: gane vs. volkov,warlley alves vs. jeremiah wells,2,30,warlley alves,jeremiah wells,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2021-06-26,"las vegas, nevada, usa",330.0
ufc fight night: gane vs. volkov,marcin prachnio vs. ike villanueva,2,56,marcin prachnio,ike villanueva,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,0,7,2021-06-26,"las vegas, nevada, usa",356.0
ufc fight night: gane vs. volkov,julia avila vs. julija stoliarenko,3,259,julia avila,julija stoliarenko,3.0,5.0,0.0,0.0,1,0,bantamweight,1,0,1,2,2021-06-26,"las vegas, nevada, usa",859.0
ufc fight night: gane vs. volkov,charles rosa vs. justin jaynes,3,300,charles rosa,justin jaynes,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2021-06-26,"las vegas, nevada, usa",900.0
ufc fight night: gane vs. volkov,yancy medeiros vs. damir hadzovic,3,300,yancy medeiros,damir hadzovic,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2021-06-26,"las vegas, nevada, usa",900.0
ufc fight night: jung vs. ige,chan sung jung vs. dan ige,5,300,chan sung jung,dan ige,5.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2021-06-19,"las vegas, nevada, usa",1500.0
ufc fight night: jung vs. ige,aleksei oleinik vs. serghei spivac,3,300,aleksei oleinik,serghei spivac,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,2,8,2021-06-19,"las vegas, nevada, usa",900.0
ufc fight night: jung vs. ige,marlon vera vs. davey grant,3,300,marlon vera,davey grant,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2021-06-19,"las vegas, nevada, usa",900.0
ufc fight night: jung vs. ige,julian erosa vs. seungwoo choi,1,97,julian erosa,seungwoo choi,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,0,3,2021-06-19,"las vegas, nevada, usa",97.0
ufc fight night: jung vs. ige,wellington turman vs. bruno silva,1,285,wellington turman,bruno silva,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,0,6,2021-06-19,"las vegas, nevada, usa",285.0
ufc fight night: jung vs. ige,matt brown vs. dhiego lima,2,182,matt brown,dhiego lima,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,0,5,2021-06-19,"las vegas, nevada, usa",482.0
ufc fight night: jung vs. ige,aleksa camur vs. nicolae negumereanu,3,300,aleksa camur,nicolae negumereanu,3.0,5.0,0.0,0.0,0,0,light heavyweight,0,1,2,7,2021-06-19,"las vegas, nevada, usa",900.0
ufc fight night: jung vs. ige,kanako murata vs. virna jandiroba,2,300,kanako murata,virna jandiroba,3.0,5.0,0.0,0.0,1,0,strawweight,0,1,0,0,2021-06-19,"las vegas, nevada, usa",600.0
ufc fight night: jung vs. ige,khaos williams vs. matthew semelsberger,3,300,khaos williams,matthew semelsberger,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2021-06-19,"las vegas, nevada, usa",900.0
ufc fight night: jung vs. ige,josh parisian vs. roque martinez,3,300,josh parisian,roque martinez,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,2,8,2021-06-19,"las vegas, nevada, usa",900.0
ufc fight night: jung vs. ige,joaquim silva vs. ricky glenn,1,37,joaquim silva,ricky glenn,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,0,4,2021-06-19,"las vegas, nevada, usa",37.0
ufc fight night: jung vs. ige,casey o'neill vs. lara procopio,3,174,casey o'neill,lara procopio,3.0,5.0,0.0,0.0,1,0,flyweight,1,0,1,1,2021-06-19,"las vegas, nevada, usa",774.0
ufc 263: adesanya vs. vettori 2,israel adesanya vs. marvin vettori,5,300,israel adesanya,marvin vettori,5.0,5.0,0.0,0.0,0,1,middleweight,1,0,2,6,2021-06-12,"glendale, arizona, usa",1500.0
ufc 263: adesanya vs. vettori 2,deiveson figueiredo vs. brandon moreno,3,146,deiveson figueiredo,brandon moreno,5.0,5.0,0.0,0.0,0,1,flyweight,0,1,1,1,2021-06-12,"glendale, arizona, usa",746.0
ufc 263: adesanya vs. vettori 2,leon edwards vs. nate diaz,5,300,leon edwards,nate diaz,5.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2021-06-12,"glendale, arizona, usa",1500.0
ufc 263: adesanya vs. vettori 2,demian maia vs. belal muhammad,3,300,demian maia,belal muhammad,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2021-06-12,"glendale, arizona, usa",900.0
ufc 263: adesanya vs. vettori 2,paul craig vs. jamahal hill,1,119,paul craig,jamahal hill,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,0,7,2021-06-12,"glendale, arizona, usa",119.0
ufc 263: adesanya vs. vettori 2,drew dober vs. brad riddell,3,300,drew dober,brad riddell,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2021-06-12,"glendale, arizona, usa",900.0
ufc 263: adesanya vs. vettori 2,eryk anders vs. darren stewart,3,300,eryk anders,darren stewart,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,2,7,2021-06-12,"glendale, arizona, usa",900.0
ufc 263: adesanya vs. vettori 2,lauren murphy vs. joanne wood,3,300,lauren murphy,joanne wood,3.0,5.0,0.0,0.0,1,0,flyweight,1,0,2,1,2021-06-12,"glendale, arizona, usa",900.0
ufc 263: adesanya vs. vettori 2,movsar evloev vs. hakeem dawodu,3,300,movsar evloev,hakeem dawodu,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2021-06-12,"glendale, arizona, usa",900.0
ufc 263: adesanya vs. vettori 2,pannie kianzad vs. alexis davis,3,300,pannie kianzad,alexis davis,3.0,5.0,0.0,0.0,1,0,bantamweight,1,0,2,2,2021-06-12,"glendale, arizona, usa",900.0
ufc 263: adesanya vs. vettori 2,matt frevola vs. terrance mckinney,1,7,matt frevola,terrance mckinney,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,0,4,2021-06-12,"glendale, arizona, usa",7.0
ufc 263: adesanya vs. vettori 2,chase hooper vs. steven peterson,3,300,chase hooper,steven peterson,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,2,3,2021-06-12,"glendale, arizona, usa",900.0
ufc 263: adesanya vs. vettori 2,fares ziam vs. luigi vendramini,3,300,fares ziam,luigi vendramini,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2021-06-12,"glendale, arizona, usa",900.0
ufc 263: adesanya vs. vettori 2,carlos felipe vs. jake collier,3,300,carlos felipe,jake collier,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,2,8,2021-06-12,"glendale, arizona, usa",900.0
ufc fight night: rozenstruik vs. sakai,jairzinho rozenstruik vs. augusto sakai,1,299,jairzinho rozenstruik,augusto sakai,5.0,5.0,0.0,0.0,0,0,heavyweight,1,0,0,8,2021-06-05,"las vegas, nevada, usa",299.0
ufc fight night: rozenstruik vs. sakai,walt harris vs. marcin tybura,1,246,walt harris,marcin tybura,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,0,8,2021-06-05,"las vegas, nevada, usa",246.0
ufc fight night: rozenstruik vs. sakai,roman dolidze vs. laureano staropoli,3,300,roman dolidze,laureano staropoli,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,2,6,2021-06-05,"las vegas, nevada, usa",900.0
ufc fight night: rozenstruik vs. sakai,santiago ponzinibbio vs. miguel baeza,3,300,santiago ponzinibbio,miguel baeza,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2021-06-05,"las vegas, nevada, usa",900.0
ufc fight night: rozenstruik vs. sakai,dusko todorovic vs. gregory rodrigues,3,300,dusko todorovic,gregory rodrigues,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2021-06-05,"las vegas, nevada, usa",900.0
ufc fight night: rozenstruik vs. sakai,montana de la rosa vs. ariane lipski,2,267,montana de la rosa,ariane lipski,3.0,5.0,0.0,0.0,1,0,flyweight,1,0,0,1,2021-06-05,"las vegas, nevada, usa",567.0
ufc fight night: rozenstruik vs. sakai,tanner boser vs. ilir latifi,3,300,tanner boser,ilir latifi,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,2,8,2021-06-05,"las vegas, nevada, usa",900.0
ufc fight night: rozenstruik vs. sakai,francisco trinaldo vs. muslim salikhov,3,300,francisco trinaldo,muslim salikhov,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2021-06-05,"las vegas, nevada, usa",900.0
ufc fight night: rozenstruik vs. sakai,makwan amirkhani vs. kamuela kirk,3,300,makwan amirkhani,kamuela kirk,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,2,3,2021-06-05,"las vegas, nevada, usa",900.0
ufc fight night: rozenstruik vs. sakai,alan patrick vs. mason jones,2,134,alan patrick,mason jones,3.0,5.0,0.0,0.0,0,0,lightweight,3,3,0,4,2021-06-05,"las vegas, nevada, usa",434.0
ufc fight night: rozenstruik vs. sakai,manon fiorot vs. tabatha ricci,2,180,manon fiorot,tabatha ricci,3.0,5.0,0.0,0.0,1,0,flyweight,1,0,0,1,2021-06-05,"las vegas, nevada, usa",480.0
ufc fight night: rozenstruik vs. sakai,sean woodson vs. youssef zalal,3,300,sean woodson,youssef zalal,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2021-06-05,"las vegas, nevada, usa",900.0
ufc fight night: rozenstruik vs. sakai,claudio puelles vs. jordan leavitt,3,300,claudio puelles,jordan leavitt,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2021-06-05,"las vegas, nevada, usa",900.0
ufc fight night: font vs. garbrandt,rob font vs. cody garbrandt,5,300,rob font,cody garbrandt,5.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2021-05-22,"las vegas, nevada, usa",1500.0
